"내 아내의 모든 것","민규동","영화사 집","NULL","장편","한국","563 ","4,598,583 ","코미디","15세이상관람가"
"터미네이터 : 미래전쟁의 시작","맥지","더 할사이온 컴퍼니","NULL","장편","미국","704 ","4,568,891 ","SF","15세이상관람가"
"맘마미아!","필리다 로이드","유니버설픽쳐스인터내셔널 코리아(유)","NULL","장편","미국","457 ","4,554,785 ","멜로/로맨스","12세이상관람가"
"연가시","박정우","(주)오죤필름","NULL","장편","한국","759 ","4,513,026 ","공포(호러)","15세이상관람가"
"아이언맨 2","존 파브로","파라마운트 픽쳐스","NULL","장편","미국","757 ","4,498,335 ","SF","12세이상관람가"
"아이언맨 2","존 파브로","마블 엔터프라이즈","NULL","장편","미국","757 ","4,498,335 ","SF","12세이상관람가"
"해리포터와 죽음의 성물2","데이빗 예이츠","워너브러더스 코리아(주)","NULL","장편","미국","757 ","4,400,298 ","판타지","전체관람가"
"아이언맨","존 파브로","씨제이엔터테인먼트","NULL","장편","미국","592 ","4,316,003 ","SF","12세이상관람가"
"엑스맨: 데이즈 오브 퓨처 패스트","브라이언 싱어","이십세기폭스코리아(주)","NULL","장편","미국","1,056 ","4,313,871 ","액션","12세이상관람가"
"판도라","박정우","(주)씨에이씨엔터테인먼트","NULL","장편","한국","1,166 ","4,301,361 ","드라마","12세이상관람가"
"강철중: 공공의 적 1-1","강우석","(주)시네마서비스글로벌","NULL","장편","한국","659 ","4,300,670 ","드라마","15세이상관람가"
"강철중: 공공의 적 1-1","강우석","(주)시네마서비스","NULL","장편","한국","659 ","4,300,670 ","드라마","15세이상관람가"
"아가씨","박찬욱","유한회사 아가씨에프에스","NULL","장편","한국","1,171 ","4,277,071 ","스릴러","청소년관람불가"
"아가씨","박찬욱","(주)모호필름","NULL","장편","한국","1,171 ","4,277,071 ","스릴러","청소년관람불가"
"아가씨","박찬욱","(주)용필름","NULL","장편","한국","1,171 ","4,277,071 ","스릴러","청소년관람불가"
