"7호실","이용승","(주)명필름","11","장편","한국","629 ","2677284639","코미디","15세이상관람가"
"몬스터 패밀리","호거 태프","(주)우성엔터테인먼트","1","장편","독일","617 ","2531214700","애니메이션","전체관람가"
"내 사랑","에이슬링 월쉬","오드","7","장편","아일랜드","233 ","2434007625","드라마","12세이상관람가"
"극장판 짱구는 못말려 : 습격!! 외계인 덩덩이","하시모토 마사카즈","씨제이이앤엠(주)","8","장편","일본","547 ","2417712700","애니메이션","전체관람가"
"사랑하기 때문에","주지홍","(주)에이디사공육","1","장편","한국","542 ","2538169440","코미디","12세이상관람가"
"희생부활자","곽경택","(주)영화사 신세계","10","장편","한국","781 ","2515479835","미스터리","15세이상관람가"
"희생부활자","곽경택","(주)바른손이앤에이","10","장편","한국","781 ","2515479835","미스터리","15세이상관람가"
"옥자","봉준호","플랜 비 엔터테인먼트","7","장편","미국","111 ","2432883900","어드벤처","12세이상관람가"
"옥자","봉준호","(주)루이스 픽쳐스","7","장편","미국","111 ","2432883900","어드벤처","12세이상관람가"
"블레이드 러너 2049","드니 빌뇌브","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점","10","장편","미국","664 ","2760845365","SF","15세이상관람가"
"빅풋 주니어","제레미 드그루손","(주)퍼스트런","8","장편","벨기에","437 ","2245548900","애니메이션","전체관람가"
"빅풋 주니어","제레미 드그루손","유니콘미디어(주)","8","장편","벨기에","437 ","2245548900","애니메이션","전체관람가"
"빅풋 주니어","벤 스타센","(주)퍼스트런","8","장편","벨기에","437 ","2245548900","애니메이션","전체관람가"
"빅풋 주니어","벤 스타센","유니콘미디어(주)","8","장편","벨기에","437 ","2245548900","애니메이션","전체관람가"
"존 윅 - 리로드","채드 스타헬스키","(유)조이앤시네마","3","장편","미국","250 ","2205582600","액션","청소년관람불가"
"목소리의 형태","야마다 나오코","(주)엔케이컨텐츠","5","장편","일본","466 ","2141765014","애니메이션","전체관람가"
"목소리의 형태","야마다 나오코","(주)콘텐츠게이트","5","장편","일본","466 ","2141765014","애니메이션","전체관람가"
"판도라","박정우","(주)씨에이씨엔터테인먼트","12","장편","한국","1,166 ","2109086900","드라마","12세이상관람가"
"공범자들","최승호","한국탐사저널리즘센터","9","장편","한국","228 ","2017678800","다큐멘터리","15세이상관람가"
"미옥","이안규","(주)영화사 소중한","11","장편","한국","635 ","1898713564","범죄","청소년관람불가"
"어느날","이윤기","(주)인벤트스톤","4","장편","한국","532 ","1827370582","멜로/로맨스","15세이상관람가"
"딥","줄리오 소토 거피드","(주)영화사 빅","10","장편","스페인","441 ","1746940500","애니메이션","전체관람가"
"극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!","우시로 신지","씨제이이앤엠(주)","10","장편","일본","486 ","1581375300","애니메이션","전체관람가"
"극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!","요코이 타케시","씨제이이앤엠(주)","10","장편","일본","486 ","1581375300","애니메이션","전체관람가"
"어쌔신: 더 비기닝","마이클 쿠에스타","(주)우성엔터테인먼트","12","장편","미국","528 ","1575027000","액션","15세이상관람가"
"발레리나","에릭 섬머","판씨네마(주)","2","장편","프랑스","434 ","1509668400","애니메이션","전체관람가"
"발레리나","에릭 와린","판씨네마(주)","2","장편","프랑스","434 ","1509668400","애니메이션","전체관람가"
"50가지 그림자: 심연","제임스 폴리","유니버설픽쳐스인터내셔널 코리아(유)","2","장편","미국","435 ","1589180900","드라마","청소년관람불가"
"핵소 고지","멜 깁슨","판씨네마(주)","3","장편","미국","442 ","1342081900","드라마","15세이상관람가"
"문라이트","배리 젠킨스","오드","3","장편","미국","173 ","1403639195","드라마","15세이상관람가"
"채비","조영준","(주)26컴퍼니","11","장편","한국","480 ","1249989864","드라마","12세이상관람가"
"나는 내일 어제의 너와 만난다","미키 타카히로","(주)엔케이컨텐츠","10","장편","일본","206 ","1343600900","멜로/로맨스","12세이상관람가"
"예수는 역사다","존 건","(재)CBS","7","장편","미국","217 ","1229743400","드라마","전체관람가"
"극장판 도라에몽: 진구의 남극 꽁꽁 대모험","다카하시 아츠시","대원미디어(주)","8","장편","일본","351 ","1175560900","애니메이션","전체관람가"
"더 큐어","고어 버빈스키","이십세기폭스코리아(주)","2","장편","미국","419 ","1331883200","미스터리","청소년관람불가"
"아토믹 블론드","데이빗 레이치","(주)메인타이틀픽쳐스","9","장편","미국","471 ","1177725658","액션","청소년관람불가"
"레고 닌자고 무비","찰리 빈","워너브러더스 코리아(주)","10","장편","미국","459 ","1149394400","애니메이션","전체관람가"
